t,k,L,epsilon,dkdt,residual
3.1719532554257093,0.033399745978368416,0.3105171647395247,0.011794523065002085,-0.01182660528031687,-3.208221531478608e-05
3.1803005008347243,0.03330129419986255,0.3108228674719575,0.011730862805441862,-0.011762692935222141,-3.183012978027859e-05
3.1886477462437393,0.03320337380916604,0.311128117837176,0.01166770152688059,-0.011699282166161451,-3.158063928086069e-05
3.1969949916527542,0.033105980641162026,0.31143291761883596,0.011605034105269668,-0.011636367816075577,-3.133371080590863e-05
3.2053422370617692,0.03300911057350535,0.3117372685891811,0.011542855481582267,-0.011573944793425994,-3.108931184372769e-05
3.2136894824707847,0.032912759526079784,0.3120411725091441,0.01148116066083153,-0.011512008071207225,-3.084741037569401e-05
3.2220367278797997,0.03281692346046349,0.3123446311284463,0.011419944711105964,-0.011450552685968951,-3.0607974862987414e-05
3.2303839732888147,0.03272159837940251,0.3126476461856966,0.011359202762621647,-0.011389573736864111,-3.037097424246453e-05
3.2387312186978297,0.03262678032629214,0.3129502194084887,0.011298930006790983,-0.011329066384706543,-3.013637791556001e-05
3.2470784641068446,0.03253246538466617,0.3132523525134978,0.011239121695307587,-0.011269025851049497,-2.9904155741909688e-05
3.2554257095158596,0.03243864967769365,0.31355404720657587,0.011179773139247064,-0.011209447417277252,-2.967427803018778e-05
3.2637729549248746,0.032345329367683244,0.3138553051828459,0.011120879708183314,-0.011150326423715162,-2.9446715531847995e-05
3.2721202003338896,0.0322525006555949,0.3141561281267955,0.011062436829320075,-0.011091658268751914,-2.922143943183929e-05
3.2804674457429046,0.03216015978055884,0.31445651771236877,0.011004439986637438,-0.01103343840797888,-2.899842134144147e-05
3.2888146911519196,0.0320683030194016,0.3147564756030576,0.010946884720052976,-0.010975662353345461,-2.877763329248509e-05
3.2971619365609346,0.031976926686179116,0.3150560034519921,0.010889766624597253,-0.010918325672325091,-2.8559047727838224e-05
3.3055091819699496,0.031886027131716704,0.3153551029020296,0.010833081349603415,-0.010861423987100327,-2.8342637496911807e-05
3.3138564273789646,0.03179560074315574,0.3156537755858429,0.010776824597910595,-0.01080495297375661,-2.812837584601456e-05
3.32220367278798,0.03170564394350707,0.31595202312600773,0.010720992125080854,-0.01074890836149578,-2.791623641492519e-05
3.330550918196995,0.0316161531912109,0.3162498471350888,0.01066557973862942,-0.010693285931855367,-2.7706193225948e-05
3.33889816360601,0.03152712497970314,0.3165472492157254,0.01061058329726792,-0.010638081517948983,-2.7498220681062766e-05
3.347245409015025,0.03143855583698805,0.3168442309607158,0.010555998710160431,-0.010583291003714246,-2.7292293553814878e-05
3.35559265442404,0.031350442325217096,0.31714079395310063,0.010501821936192032,-0.010528910323176044,-2.7088386984012308e-05
3.363939899833055,0.031262781040273926,0.3174369397662457,0.010448048983249638,-0.010474935459720669,-2.6886476471031304e-05
3.37228714524207,0.03117556861136533,0.3177326699639238,0.010394675907514911,-0.010421362445382165,-2.668653786725393e-05
3.380634390651085,0.03108880170061813,0.3180279861003951,0.010341698812769015,-0.010368187360141778,-2.6488547372763294e-05
3.3889816360601,0.031002477002681827,0.31832288972048783,0.010289113849708898,-0.010315406331238952,-2.6292481530054354e-05
3.397328881469115,0.030916591244337013,0.31861738235967674,0.010236917215275053,-0.010263015532492092,-2.6098317217039535e-05
3.40567612687813,0.030831141184109342,0.3189114655441618,0.010185105151990354,-0.010211011183632879,-2.5906031642524557e-05
3.414023372287145,0.030746123611889054,0.3192051407909456,0.010133673947309914,-0.010159389549650122,-2.5715602340208032e-05
3.42237061769616,0.030661535348555917,0.31949840960790965,0.010082619932981662,-0.01010814694014539,-2.5527007163728826e-05
3.4307178631051753,0.030577373245609493,0.3197912734938908,0.010031939484417454,-0.010057279708699518,-2.534022428206384e-05
3.4390651085141903,0.030493634184804674,0.3200837339387555,0.00998162902007457,-0.010006784252245993,-2.5155232171423375e-05
3.4474123539232053,0.030410315077792367,0.3203757924234747,0.009931685000847325,-0.009956657010461,-2.4972009613676016e-05
3.4557595993322203,0.03032741286576526,0.3206674504201967,0.009882103929468686,-0.009906894465158134,-2.479053568944789e-05
3.4641068447412353,0.030244924519108592,0.3209587093923202,0.009832882349921633,-0.009857493139695306,-2.4610789773673106e-05
3.4724540901502503,0.030162847037055823,0.32124957079456606,0.009784016846860139,-0.009808449598391,-2.4432751530861427e-05
3.4808013355592653,0.030081177447349144,0.32154003607304843,0.00973550404503957,-0.009759760445949617,-2.4256400910046758e-05
3.4891485809682803,0.029999912805904742,0.3218301066653451,0.00968734060875632,-0.009711422326897923,-2.408171814160219e-05
3.4974958263772953,0.029919050196482735,0.3221197840005673,0.009639523241296535,-0.009663431925026611,-2.3908683730075597e-05
3.5058430717863103,0.02983858673036173,0.32240906949942844,0.00959204868439374,-0.00961578596284518,-2.3737278451440094e-05
3.5141903171953253,0.029758519546017874,0.3226979645743125,0.0095449137176952,-0.009568481201044587,-2.3567483349386936e-05
3.5225375626043403,0.029678845808808398,0.3229864706293413,0.009498115158236899,-0.009521514437966117,-2.3399279729217556e-05
3.5308848080133552,0.02959956271065951,0.3232745890604419,0.009451649859926895,-0.009474882509081795,-2.323264915489974e-05
3.5392320534223702,0.029520667469758618,0.32356232125541173,0.009405514713037005,-0.009428582286481468,-2.3067573444463668e-05
3.5475792988313857,0.029442157330250796,0.32384966859398506,0.009359706643702564,-0.009382610678369874,-2.2904034667309628e-05
3.5559265442404007,0.029364029561939422,0.32413663244789714,0.009314222613430201,-0.00933696462856659,-2.2742015136389612e-05
3.5642737896494157,0.02928628145999092,0.32442321418094855,0.009269059618613422,-0.009291641116021987,-2.2581497408564674e-05
3.5726210350584306,0.029208910344643565,0.32470941514906854,0.009224214690055877,-0.009246637154334714,-2.242246427883697e-05
3.5809682804674456,0.029131913560920226,0.3249952367003779,0.0091796848925022,-0.009201949791279196,-2.2264898776996542e-05
3.5893155258764606,0.02905528847834508,0.3252806801752511,0.009135467324176258,-0.009157576108339338,-2.2108784163079806e-05
3.5976627712854756,0.028979032490664143,0.3255657469063779,0.009091559116326668,-0.009113513220251557,-2.1954103924888904e-05
3.6060100166944906,0.028903143015569597,0.32585043821882415,0.009047957432779473,-0.00906975827455292,-2.1800841773446725e-05
